video_id,label,start_frame,end_frame,toa,is_dada
12_4413,1,44,69,59,0
11_4415,0,1,29,-1,0
11_4415,1,30,53,45,0
11_4417,0,1,38,-1,0
11_4417,1,39,64,54,0
11_4418,0,1,41,-1,0
11_4418,1,42,65,57,0
11_4420,0,1,24,-1,0
11_4420,1,25,62,40,0
12_4421,0,1,17,-1,0
12_4421,1,18,40,33,0
11_4423,0,1,68,-1,0
11_4423,1,69,95,84,0
10_4424,0,1,35,-1,0
10_4424,1,36,64,51,0
11_4426,0,1,24,-1,0
11_4426,1,25,54,40,0
11_4431,0,1,22,-1,0
11_4431,1,23,48,38,0
21_4432,0,1,55,-1,0
21_4432,1,56,82,71,0
11_4433,0,1,56,-1,0
11_4433,1,57,101,72,0
8_4434,0,1,35,-1,0
8_4434,1,36,63,51,0
56_4436,0,1,29,-1,0
56_4436,1,30,54,45,0
10_4438,0,1,37,-1,0
10_4438,1,38,63,53,0
43_4439,0,1,31,-1,0
43_4439,1,32,81,47,0
11_4440,0,1,45,-1,0
11_4440,1,46,72,61,0
48_4441,0,1,24,-1,0
48_4441,1,25,54,40,0
33_4443,0,1,20,-1,0
33_4443,1,21,54,36,0
11_4444,0,1,99,-1,0
11_4444,1,100,131,115,0
39_4447,0,1,22,-1,0
39_4447,1,23,80,38,0
48_4448,0,1,31,-1,0
48_4448,1,32,72,47,0
48_4449,0,1,24,-1,0
48_4449,1,25,66,40,0
48_4450,1,1,85,30,0
43_4452,0,1,17,-1,0
43_4452,1,18,46,33,0
11_4453,0,1,37,-1,0
11_4453,1,38,83,53,0
43_4454,0,1,20,-1,0
43_4454,1,21,52,36,0
11_4456,0,1,29,-1,0
11_4456,1,30,58,45,0
43_4460,0,1,30,-1,0
43_4460,1,31,72,46,0
43_4461,0,1,29,-1,0
43_4461,1,30,53,45,0
11_4463,0,1,42,-1,0
11_4463,1,43,74,58,0
43_4465,0,1,50,-1,0
43_4465,1,51,81,66,0
11_4466,0,1,50,-1,0
11_4466,1,51,89,66,0
11_4467,0,1,19,-1,0
11_4467,1,20,85,53,0
43_4468,0,1,57,-1,0
43_4468,1,58,88,73,0
43_4469,0,1,39,-1,0
43_4469,1,40,71,55,0
43_4470,0,1,29,-1,0
43_4470,1,30,60,45,0
11_4471,0,1,22,-1,0
11_4471,1,23,63,38,0
43_4473,0,1,35,-1,0
43_4473,1,36,65,51,0
61_4474,0,1,33,-1,0
61_4474,1,34,80,49,0
43_4477,0,1,17,-1,0
43_4477,1,18,59,33,0
43_4478,0,1,53,-1,0
43_4478,1,54,96,69,0
11_4479,0,1,36,-1,0
11_4479,1,37,70,52,0
11_4480,0,1,38,-1,0
11_4480,1,39,65,54,0
42_4481,0,1,63,-1,0
42_4481,1,64,106,79,0
24_4483,0,1,25,-1,0
24_4483,1,26,90,48,0
43_4484,0,1,19,-1,0
43_4484,1,20,59,35,0
11_4485,0,1,31,-1,0
11_4485,1,32,56,47,0
48_4486,0,1,14,-1,0
48_4486,1,15,77,37,0
43_4487,0,1,34,-1,0
43_4487,1,35,68,50,0
10_4488,0,1,47,-1,0
10_4488,1,48,74,63,0
10_4489,0,1,24,-1,0
10_4489,1,25,67,40,0
10_4490,0,1,28,-1,0
10_4490,1,29,57,44,0
11_4491,0,1,42,-1,0
11_4491,1,43,67,58,0
11_4492,0,1,20,-1,0
11_4492,1,21,72,36,0
11_4493,0,1,44,-1,0
11_4493,1,45,73,60,0
13_4494,0,1,54,-1,0
13_4494,1,55,90,70,0
48_4496,0,1,21,-1,0
48_4496,1,22,80,44,0
48_4497,0,1,49,-1,0
48_4497,1,50,90,60,0
43_4498,0,1,26,-1,0
43_4498,1,27,55,42,0
11_4499,0,1,26,-1,0
11_4499,1,27,53,42,0
43_4500,0,1,28,-1,0
43_4500,1,29,63,44,0
1_4501,0,1,16,-1,0
1_4501,1,17,44,32,0
43_4503,0,1,38,-1,0
43_4503,1,39,78,54,0
11_4505,1,1,56,14,0
43_4506,0,1,34,-1,0
43_4506,1,35,69,50,0
11_4507,0,1,54,-1,0
11_4507,1,55,81,70,0
43_4508,0,1,16,-1,0
43_4508,1,17,50,32,0
43_4509,0,1,45,-1,0
43_4509,1,46,77,61,0
43_4510,0,1,34,-1,0
43_4510,1,35,67,50,0
43_4512,0,1,45,-1,0
43_4512,1,46,81,61,0
56_4514,1,5,39,27,0
43_4515,0,1,39,-1,0
43_4515,1,40,73,55,0
43_4516,0,1,26,-1,0
43_4516,1,27,58,42,0
8_4517,0,1,36,-1,0
8_4517,1,37,70,52,0
41_4518,1,1,63,22,0
48_4519,0,1,24,-1,0
48_4519,1,25,80,50,0
43_4521,1,1,40,30,0
43_4522,0,1,31,-1,0
43_4522,1,32,69,47,0
48_4524,1,1,40,30,0
14_4525,0,1,15,-1,0
14_4525,1,16,70,31,0
11_4526,1,1,40,20,0
12_4527,0,1,40,-1,0
12_4527,1,41,66,56,0
8_4528,0,1,18,-1,0
8_4528,1,19,57,34,0
48_4530,0,1,21,-1,0
48_4530,1,22,60,37,0
43_4532,0,1,20,-1,0
43_4532,1,21,48,36,0
10_4533,0,1,27,-1,0
10_4533,1,28,64,43,0
11_4534,0,1,29,-1,0
11_4534,1,30,57,45,0
11_4535,0,1,29,-1,0
11_4535,1,30,65,45,0
10_4537,0,1,26,-1,0
10_4537,1,27,64,42,0
10_4538,0,1,52,-1,0
10_4538,1,53,72,68,0
11_4540,0,1,26,-1,0
11_4540,1,27,50,42,0
49_4541,1,1,54,30,0
11_4542,0,1,39,-1,0
11_4542,1,40,67,55,0
10_4545,0,1,22,-1,0
10_4545,1,23,47,38,0
14_4546,0,1,36,-1,0
14_4546,1,37,62,52,0
61_4547,0,1,54,-1,0
61_4547,1,55,116,70,0
11_4548,0,1,26,-1,0
11_4548,1,27,59,42,0
11_4549,0,1,30,-1,0
11_4549,1,31,56,46,0
50_4550,0,1,16,-1,0
50_4550,1,17,44,32,0
50_4551,0,1,35,-1,0
50_4551,1,36,79,51,0
11_4554,0,1,24,-1,0
11_4554,1,25,69,40,0
43_4557,0,1,57,-1,0
43_4557,1,58,91,73,0
12_4558,0,1,27,-1,0
12_4558,1,28,92,43,0
1_4559,0,1,22,-1,0
1_4559,1,23,62,38,0
7_4561,1,5,36,27,0
11_4563,0,1,40,-1,0
11_4563,1,41,71,56,0
11_4566,0,1,27,-1,0
11_4566,1,28,52,43,0
50_4567,1,1,46,30,0
43_4568,0,1,45,-1,0
43_4568,1,46,72,61,0
21_4570,0,1,31,-1,0
21_4570,1,32,61,47,0
11_4571,0,1,34,-1,0
11_4571,1,35,63,50,0
11_4572,0,1,25,-1,0
11_4572,1,26,55,41,0
10_4574,0,1,40,-1,0
10_4574,1,41,71,56,0
11_4576,0,1,34,-1,0
11_4576,1,35,60,50,0
15_4577,0,1,30,-1,0
15_4577,1,31,78,46,0
11_4578,1,1,41,25,0
11_4579,0,1,18,-1,0
11_4579,1,19,47,34,0
13_4580,0,1,29,-1,0
13_4580,1,30,70,47,0
42_4581,1,1,70,15,0
43_4582,1,1,33,19,0
14_4585,0,1,39,-1,0
14_4585,1,40,90,50,0
48_4588,0,1,19,-1,0
48_4588,1,20,70,40,0
11_4590,0,1,37,-1,0
11_4590,1,38,63,53,0
11_4591,0,1,51,-1,0
11_4591,1,52,77,67,0
11_4593,0,1,29,-1,0
11_4593,1,30,55,45,0
11_4594,0,1,36,-1,0
11_4594,1,37,81,52,0
10_4595,0,1,26,-1,0
10_4595,1,27,50,42,0
43_4599,0,1,35,-1,0
43_4599,1,36,61,51,0
11_4600,0,1,34,-1,0
11_4600,1,35,62,50,0
5_4603,0,1,17,-1,0
5_4603,1,18,52,33,0
50_4606,0,1,32,-1,0
50_4606,1,33,61,48,0
43_4607,0,1,47,-1,0
43_4607,1,48,72,63,0
11_4609,0,1,59,-1,0
11_4609,1,60,88,75,0
10_4613,0,1,25,-1,0
10_4613,1,26,75,46,0
11_4616,0,1,45,-1,0
11_4616,1,46,71,61,0
24_4617,1,1,100,28,0
13_4618,0,1,24,-1,0
13_4618,1,25,57,40,0
8_4620,0,1,28,-1,0
8_4620,1,29,64,44,0
15_4621,1,1,58,30,0
10_4622,0,1,39,-1,0
10_4622,1,40,64,55,0
4_4623,0,1,21,-1,0
4_4623,1,22,56,38,0
43_4626,0,1,25,-1,0
43_4626,1,26,58,41,0
43_4628,0,1,45,-1,0
43_4628,1,46,82,61,0
43_4629,0,1,31,-1,0
43_4629,1,32,60,47,0
43_4631,0,1,31,-1,0
43_4631,1,32,67,47,0
43_4632,1,1,84,20,0
8_4633,0,1,41,-1,0
8_4633,1,42,67,57,0
33_4635,0,1,21,-1,0
33_4635,1,22,60,37,0
40_4636,0,1,28,-1,0
40_4636,1,29,68,44,0
48_4637,0,1,23,-1,0
48_4637,1,24,64,39,0
11_4639,0,1,35,-1,0
11_4639,1,36,83,51,0
43_4643,0,1,21,-1,0
43_4643,1,22,59,37,0
11_4644,1,5,46,27,0
24_4645,0,1,48,-1,0
24_4645,1,49,74,64,0
42_4647,0,1,40,-1,0
42_4647,1,41,87,56,0
11_4648,0,1,40,-1,0
11_4648,1,41,69,56,0
43_4650,0,1,18,-1,0
43_4650,1,19,54,34,0
11_4653,0,1,27,-1,0
11_4653,1,28,67,43,0
43_4654,0,1,19,-1,0
43_4654,1,20,69,35,0
11_4655,0,1,73,-1,0
11_4655,1,74,109,89,0
43_4656,0,1,30,-1,0
43_4656,1,31,76,46,0
11_4657,1,1,46,20,0
51_4658,0,1,94,-1,0
51_4658,1,95,124,110,0
43_4659,0,1,20,-1,0
43_4659,1,21,65,36,0
43_4660,0,1,68,-1,0
43_4660,1,69,95,84,0
14_4662,1,1,95,30,0
42_4666,0,1,31,-1,0
42_4666,1,32,64,47,0
43_4668,0,1,50,-1,0
43_4668,1,51,90,66,0
48_4671,0,1,19,-1,0
48_4671,1,20,50,30,0
48_4672,0,1,41,-1,0
48_4672,1,42,78,54,0
8_4674,0,1,30,-1,0
8_4674,1,31,63,46,0
27_4676,0,1,27,-1,0
27_4676,1,28,66,43,0
21_4679,0,1,36,-1,0
21_4679,1,37,76,52,0
11_4685,0,1,20,-1,0
11_4685,1,21,62,36,0
48_4686,1,1,46,18,0
12_4687,0,1,28,-1,0
12_4687,1,29,64,44,0
11_4690,0,1,34,-1,0
11_4690,1,35,63,50,0
19_4691,0,1,19,-1,0
19_4691,1,20,44,35,0
11_4692,0,1,36,-1,0
11_4692,1,37,64,52,0
39_4693,0,1,18,-1,0
39_4693,1,19,80,34,0
5_4695,1,1,50,24,0
11_4698,1,1,39,24,0
11_4702,0,1,19,-1,0
11_4702,1,20,61,36,0
10_4703,0,1,29,-1,0
10_4703,1,30,56,45,0
42_4704,0,1,26,-1,0
42_4704,1,27,98,66,0
11_4705,1,1,43,20,0
61_4707,0,1,47,-1,0
61_4707,1,48,90,63,0
50_4709,0,1,27,-1,0
50_4709,1,28,68,43,0
10_4711,0,1,19,-1,0
10_4711,1,20,50,35,0
12_4712,0,1,36,-1,0
12_4712,1,37,83,52,0
1_4713,0,1,27,-1,0
1_4713,1,28,54,43,0
21_4714,0,1,14,-1,0
21_4714,1,15,90,40,0
14_4716,0,1,52,-1,0
14_4716,1,53,78,68,0
11_4719,0,1,20,-1,0
11_4719,1,21,48,36,0
43_4721,1,1,65,26,0
12_4722,0,1,47,-1,0
12_4722,1,48,77,63,0
11_4723,0,1,27,-1,0
11_4723,1,28,48,43,0
5_4724,0,1,23,-1,0
5_4724,1,24,66,39,0
11_4726,0,1,29,-1,0
11_4726,1,30,55,45,0
43_4727,1,1,42,30,0
11_4728,1,1,37,24,0
11_4729,0,1,61,-1,0
11_4729,1,62,91,77,0
11_4730,0,1,47,-1,0
11_4730,1,48,85,63,0
11_4732,0,1,52,-1,0
11_4732,1,53,80,68,0
11_4733,0,1,47,-1,0
11_4733,1,48,73,63,0
48_4738,1,5,65,27,0
39_4741,0,1,18,-1,0
39_4741,1,19,82,34,0
61_4742,0,1,55,-1,0
61_4742,1,56,129,71,0
13_4743,0,1,29,-1,0
13_4743,1,30,90,64,0
42_4744,1,1,80,30,0
43_4746,0,1,27,-1,0
43_4746,1,28,81,43,0
11_4747,0,1,20,-1,0
11_4747,1,21,67,36,0
10_4748,0,1,42,-1,0
10_4748,1,43,75,58,0
43_4749,0,1,17,-1,0
43_4749,1,18,41,33,0
43_4751,1,1,42,30,0
42_4753,1,1,66,24,0
11_4754,0,1,50,-1,0
11_4754,1,51,92,66,0
11_4756,0,1,52,-1,0
11_4756,1,53,99,68,0
43_4761,0,1,16,-1,0
43_4761,1,17,51,32,0
11_4762,0,1,26,-1,0
11_4762,1,27,71,42,0
11_4763,0,1,35,-1,0
11_4763,1,36,74,51,0
11_4767,0,1,25,-1,0
11_4767,1,26,67,41,0
43_4771,0,1,36,-1,0
43_4771,1,37,65,52,0
11_4772,0,1,29,-1,0
11_4772,1,30,100,45,0
11_4774,0,1,15,-1,0
11_4774,1,16,47,31,0
43_4775,0,1,17,-1,0
43_4775,1,18,56,33,0
43_4777,1,1,41,23,0
48_4780,1,1,44,24,0
21_4782,0,1,24,-1,0
21_4782,1,25,78,40,0
11_4783,0,1,26,-1,0
11_4783,1,27,81,42,0
11_4785,0,1,20,-1,0
11_4785,1,21,62,36,0
5_4787,0,1,46,-1,0
5_4787,1,47,88,62,0
11_4789,0,1,31,-1,0
11_4789,1,32,60,47,0
11_4790,1,1,40,25,0
11_4791,0,1,24,-1,0
11_4791,1,25,65,40,0
43_4792,0,1,42,-1,0
43_4792,1,43,76,58,0
12_4793,0,1,24,-1,0
12_4793,1,25,55,40,0
43_4795,0,1,19,-1,0
43_4795,1,20,55,35,0
11_4798,0,1,44,-1,0
11_4798,1,45,73,60,0
11_4799,0,1,33,-1,0
11_4799,1,34,66,49,0
11_4800,0,1,24,-1,0
11_4800,1,25,65,40,0
11_4803,0,1,54,-1,0
11_4803,1,55,81,70,0
11_4804,0,1,24,-1,0
11_4804,1,25,75,40,0
12_4806,0,1,24,-1,0
12_4806,1,25,60,40,0
24_4811,0,1,18,-1,0
24_4811,1,19,80,65,0
11_4814,0,1,92,-1,0
11_4814,1,93,118,108,0
11_4815,0,1,56,-1,0
11_4815,1,57,88,72,0
11_4816,0,1,36,-1,0
11_4816,1,37,66,52,0
11_4817,0,1,77,-1,0
11_4817,1,78,106,93,0
11_4818,0,1,26,-1,0
11_4818,1,27,100,42,0
43_4820,0,1,25,-1,0
43_4820,1,26,54,41,0
43_4821,0,1,27,-1,0
43_4821,1,28,70,43,0
18_4822,0,1,32,-1,0
18_4822,1,33,70,56,0
10_4823,1,4,78,28,0
48_4824,0,1,23,-1,0
48_4824,1,24,80,44,0
43_4826,0,1,25,-1,0
43_4826,1,26,75,41,0
11_4827,0,1,63,-1,0
11_4827,1,64,96,79,0
43_4828,0,1,20,-1,0
43_4828,1,21,64,36,0
11_4829,0,1,40,-1,0
11_4829,1,41,71,56,0
61_4830,0,1,36,-1,0
61_4830,1,37,92,52,0
48_4831,0,1,67,-1,0
48_4831,1,68,115,83,0
49_4832,0,1,29,-1,0
49_4832,1,30,56,45,0
61_4834,0,1,29,-1,0
61_4834,1,30,110,65,0
11_4837,0,1,44,-1,0
11_4837,1,45,85,60,0
11_4839,0,1,37,-1,0
11_4839,1,38,85,53,0
11_4840,0,1,20,-1,0
11_4840,1,21,59,36,0
11_4841,0,1,24,-1,0
11_4841,1,25,80,40,0
10_4842,0,1,39,-1,0
10_4842,1,40,80,55,0
43_4843,0,1,46,-1,0
43_4843,1,47,73,62,0
11_4845,0,1,32,-1,0
11_4845,1,33,61,48,0
43_4847,0,1,58,-1,0
43_4847,1,59,85,74,0
11_4849,0,1,36,-1,0
11_4849,1,37,65,52,0
43_4850,0,1,30,-1,0
43_4850,1,31,96,46,0
24_4851,1,1,64,25,0
43_4852,0,1,36,-1,0
43_4852,1,37,74,52,0
43_4853,0,1,17,-1,0
43_4853,1,18,56,33,0
11_4854,0,1,24,-1,0
11_4854,1,25,84,40,0
43_4857,0,1,33,-1,0
43_4857,1,34,82,49,0
11_4859,0,1,33,-1,0
11_4859,1,34,115,49,0
11_4862,0,1,43,-1,0
11_4862,1,44,81,59,0
43_4865,0,1,76,-1,0
43_4865,1,77,118,92,0
43_4866,0,1,24,-1,0
43_4866,1,25,70,40,0
43_4867,0,1,20,-1,0
43_4867,1,21,66,36,0
43_4868,0,1,23,-1,0
43_4868,1,24,75,39,0
43_4870,0,1,30,-1,0
43_4870,1,31,64,46,0
10_4871,0,1,27,-1,0
10_4871,1,28,64,43,0
44_4872,1,1,62,24,0
43_4873,0,1,17,-1,0
43_4873,1,18,53,33,0
24_4874,0,1,36,-1,0
24_4874,1,37,78,52,0
8_4875,0,1,79,-1,0
8_4875,1,80,105,95,0
11_4876,0,1,23,-1,0
11_4876,1,24,54,39,0
24_4877,0,1,18,-1,0
24_4877,1,19,58,34,0
8_4879,0,1,78,-1,0
8_4879,1,79,111,94,0
14_4882,0,1,16,-1,0
14_4882,1,17,62,42,0
13_4883,0,1,30,-1,0
13_4883,1,31,65,46,0
21_4884,0,1,38,-1,0
21_4884,1,39,67,54,0
42_4886,0,1,18,-1,0
42_4886,1,19,53,34,0
11_4887,0,1,51,-1,0
11_4887,1,52,90,67,0
10_4888,1,5,40,27,0
11_4890,1,1,64,21,0
43_4893,0,1,62,-1,0
43_4893,1,63,87,78,0
43_4894,0,1,27,-1,0
43_4894,1,28,67,43,0
11_4895,0,1,33,-1,0
11_4895,1,34,65,49,0
20_4896,0,1,34,-1,0
20_4896,1,35,67,50,0
21_4897,1,1,40,15,0
61_4898,0,1,29,-1,0
61_4898,1,30,120,68,0
43_4899,1,1,43,20,0
11_4900,0,1,34,-1,0
11_4900,1,35,60,50,0
11_4902,0,1,41,-1,0
11_4902,1,42,92,57,0
43_4905,0,1,20,-1,0
43_4905,1,21,64,36,0
43_4906,1,1,54,23,0
21_4908,0,1,17,-1,0
21_4908,1,18,81,48,0
40_4909,0,1,62,-1,0
40_4909,1,63,116,78,0
43_4910,0,1,38,-1,0
43_4910,1,39,77,54,0
11_4912,0,1,59,-1,0
11_4912,1,60,90,75,0
10_4913,0,1,16,-1,0
10_4913,1,17,44,32,0
24_4914,0,1,21,-1,0
24_4914,1,22,49,37,0
11_4915,0,1,54,-1,0
11_4915,1,55,100,70,0
11_4916,0,1,28,-1,0
11_4916,1,29,60,44,0
10_4917,0,1,34,-1,0
10_4917,1,35,60,50,0
43_4920,0,1,30,-1,0
43_4920,1,31,67,46,0
11_4921,0,1,24,-1,0
11_4921,1,25,65,40,0
11_4922,1,1,52,29,0
5_4923,0,1,50,-1,0
5_4923,1,51,77,66,0
50_4924,0,1,32,-1,0
50_4924,1,33,80,48,0
11_4925,0,1,41,-1,0
11_4925,1,42,69,57,0
14_4927,0,1,34,-1,0
14_4927,1,35,75,59,0
11_4928,0,1,45,-1,0
11_4928,1,46,80,61,0
43_4930,0,1,11,-1,0
43_4930,1,12,44,39,0
50_4934,0,1,29,-1,0
50_4934,1,30,80,45,0
43_4935,1,1,40,23,0
11_4936,0,1,17,-1,0
11_4936,1,18,60,33,0
24_4945,0,1,24,-1,0
24_4945,1,25,85,46,0
13_4948,0,1,36,-1,0
13_4948,1,37,64,52,0
11_4950,0,1,19,-1,0
11_4950,1,20,58,35,0
14_4951,0,1,24,-1,0
14_4951,1,25,50,40,0
11_4955,1,1,80,30,0
10_4957,1,1,50,30,0
11_4961,0,1,30,-1,0
11_4961,1,31,66,46,0
11_4963,0,1,19,-1,0
11_4963,1,20,55,35,0
11_4966,1,1,44,23,0
11_4967,0,1,35,-1,0
11_4967,1,36,61,51,0
42_4968,0,1,63,-1,0
42_4968,1,64,130,79,0
61_4973,0,1,32,-1,0
61_4973,1,33,90,48,0
61_4974,1,1,60,30,0
14_4976,0,1,37,-1,0
14_4976,1,38,89,53,0
5_4977,1,1,45,30,0
12_4979,1,1,77,23,0
27_4981,0,1,15,-1,0
27_4981,1,16,46,34,0
24_4983,1,1,51,20,0
10_4986,0,1,29,-1,0
10_4986,1,30,102,62,0
10_4987,0,1,41,-1,0
10_4987,1,42,90,54,0
43_4988,0,1,27,-1,0
43_4988,1,28,57,43,0
11_4990,0,1,39,-1,0
11_4990,1,40,78,55,0
11_4992,0,1,34,-1,0
11_4992,1,35,80,50,0
43_4993,0,1,81,-1,0
43_4993,1,82,112,97,0
11_4995,0,1,92,-1,0
11_4995,1,93,118,108,0
48_4997,0,1,49,-1,0
48_4997,1,50,92,68,0
43_4998,1,1,70,21,0
40_5000,0,1,104,-1,0
40_5000,1,105,140,120,0
23_5001,0,1,16,-1,0
23_5001,1,17,64,32,0
8_5002,0,1,39,-1,0
8_5002,1,40,80,58,0
45_5003,0,1,34,-1,0
45_5003,1,35,66,50,0
50_5004,0,1,26,-1,0
50_5004,1,27,75,42,0
11_5005,0,1,39,-1,0
11_5005,1,40,95,55,0
11_5006,0,1,45,-1,0
11_5006,1,46,81,61,0
11_5008,0,1,51,-1,0
11_5008,1,52,106,67,0
11_5009,0,1,38,-1,0
11_5009,1,39,77,54,0
43_5010,0,1,49,-1,0
43_5010,1,50,90,65,0
43_5011,0,1,28,-1,0
43_5011,1,29,75,44,0
43_5012,0,1,17,-1,0
43_5012,1,18,59,33,0
43_5013,0,1,61,-1,0
43_5013,1,62,97,77,0
11_5016,0,1,49,-1,0
11_5016,1,50,81,65,0
11_5018,0,1,40,-1,0
11_5018,1,41,92,56,0
24_5026,1,1,86,30,0
11_5029,0,1,30,-1,0
11_5029,1,31,62,46,0
11_5030,0,1,17,-1,0
11_5030,1,18,52,33,0
11_5035,0,1,24,-1,0
11_5035,1,25,52,40,0
43_5037,0,1,19,-1,0
43_5037,1,20,73,35,0
43_5038,1,1,43,28,0
10_5039,0,1,19,-1,0
10_5039,1,20,60,35,0
43_5041,0,1,54,-1,0
43_5041,1,55,82,70,0
11_5043,0,1,17,-1,0
11_5043,1,18,44,33,0
7_5044,0,1,36,-1,0
7_5044,1,37,70,52,0
38_5047,1,1,47,24,0
48_5048,0,1,18,-1,0
48_5048,1,19,52,34,0
12_5049,1,1,78,28,0
43_5051,0,1,25,-1,0
43_5051,1,26,50,41,0
24_5052,0,1,18,-1,0
24_5052,1,19,44,34,0
11_5053,0,1,18,-1,0
11_5053,1,19,50,38,0
43_5054,1,1,41,25,0
10_5055,0,1,49,-1,0
10_5055,1,50,91,65,0
11_5057,0,1,40,-1,0
11_5057,1,41,95,56,0
43_5058,0,1,22,-1,0
43_5058,1,23,83,38,0
43_5059,0,1,26,-1,0
43_5059,1,27,105,69,0
24_5060,0,1,19,-1,0
24_5060,1,20,75,35,0
14_5061,0,1,54,-1,0
14_5061,1,55,117,70,0
10_5064,0,1,84,-1,0
10_5064,1,85,115,100,0
11_5065,0,1,90,-1,0
11_5065,1,91,116,106,0
20_5067,0,1,26,-1,0
20_5067,1,27,72,42,0
23_5068,0,1,34,-1,0
23_5068,1,35,84,54,0
48_5069,0,1,39,-1,0
48_5069,1,40,75,61,0
15_5072,0,1,62,-1,0
15_5072,1,63,110,78,0
43_5073,0,1,44,-1,0
43_5073,1,45,92,60,0
43_5074,0,1,82,-1,0
43_5074,1,83,144,98,0
43_5075,0,1,84,-1,0
43_5075,1,85,150,100,0
24_5076,0,1,23,-1,0
24_5076,1,24,71,39,0
43_5079,0,1,21,-1,0
43_5079,1,22,71,37,0
11_5081,0,1,20,-1,0
11_5081,1,21,61,36,0
43_5082,0,1,34,-1,0
43_5082,1,35,62,50,0
43_5083,0,1,23,-1,0
43_5083,1,24,52,39,0
43_5084,0,1,28,-1,0
43_5084,1,29,60,44,0
11_5089,0,1,40,-1,0
11_5089,1,41,80,56,0
43_5090,0,1,18,-1,0
43_5090,1,19,70,34,0
43_5093,0,1,22,-1,0
43_5093,1,23,54,38,0
43_5094,0,1,18,-1,0
43_5094,1,19,44,34,0
43_5095,0,1,19,-1,0
43_5095,1,20,65,35,0
8_5097,0,1,40,-1,0
8_5097,1,41,100,56,0
48_5098,0,1,18,-1,0
48_5098,1,19,65,34,0
43_5101,0,1,23,-1,0
43_5101,1,24,56,39,0
48_5104,1,1,62,30,0
6_5105,0,1,78,-1,0
6_5105,1,79,114,94,0
37_5106,0,1,56,-1,0
37_5106,1,57,84,72,0
50_5107,0,1,20,-1,0
50_5107,1,21,61,36,0
50_5108,0,1,24,-1,0
50_5108,1,25,62,40,0
50_5109,1,1,54,26,0
14_5111,0,1,35,-1,0
14_5111,1,36,70,51,0
10_5113,0,1,24,-1,0
10_5113,1,25,64,40,0
24_5115,0,1,59,-1,0
24_5115,1,60,100,75,0
11_5118,0,1,51,-1,0
11_5118,1,52,82,67,0
11_5119,0,1,38,-1,0
11_5119,1,39,65,54,0
48_5120,0,1,50,-1,0
48_5120,1,51,89,66,0
11_5121,0,1,27,-1,0
11_5121,1,28,68,43,0
10_5122,0,1,33,-1,0
10_5122,1,34,73,49,0
12_5129,0,1,33,-1,0
12_5129,1,34,84,49,0
11_5130,0,1,21,-1,0
11_5130,1,22,66,37,0
11_5131,0,1,27,-1,0
11_5131,1,28,53,43,0
11_5133,0,1,59,-1,0
11_5133,1,60,85,75,0
40_5135,1,1,35,20,0
48_5136,0,1,20,-1,0
48_5136,1,21,70,36,0
11_5137,0,1,34,-1,0
11_5137,1,35,75,50,0
14_5138,0,1,51,-1,0
14_5138,1,52,90,67,0
43_5139,0,1,24,-1,0
43_5139,1,25,52,40,0
43_5142,0,1,97,-1,0
43_5142,1,98,122,113,0
11_5143,0,1,37,-1,0
11_5143,1,38,62,53,0
43_5144,0,1,39,-1,0
43_5144,1,40,65,55,0
11_5148,0,1,25,-1,0
11_5148,1,26,65,41,0
11_5149,0,1,30,-1,0
11_5149,1,31,56,46,0
48_5151,0,1,28,-1,0
48_5151,1,29,70,44,0
43_5152,0,1,41,-1,0
43_5152,1,42,77,57,0
8_5153,1,1,53,25,0
43_5155,0,1,24,-1,0
43_5155,1,25,90,40,0
11_5156,0,1,39,-1,0
11_5156,1,40,65,55,0
12_5157,0,1,16,-1,0
12_5157,1,17,100,32,0
10_5158,0,1,31,-1,0
10_5158,1,32,75,47,0
24_5159,0,1,49,-1,0
24_5159,1,50,80,65,0
43_5160,0,1,22,-1,0
43_5160,1,23,83,38,0
43_5161,0,1,39,-1,0
43_5161,1,40,75,55,0
43_5162,0,1,36,-1,0
43_5162,1,37,85,52,0
11_5165,0,1,65,-1,0
11_5165,1,66,100,81,0
43_5166,0,1,34,-1,0
43_5166,1,35,85,50,0
48_5171,0,1,24,-1,0
48_5171,1,25,56,40,0
45_5172,0,1,19,-1,0
45_5172,1,20,89,49,0
19_5173,0,1,32,-1,0
19_5173,1,33,74,48,0
43_5174,1,1,36,21,0
10_5176,0,1,49,-1,0
10_5176,1,50,85,65,0
24_5178,0,1,38,-1,0
24_5178,1,39,83,54,0
14_5180,0,1,39,-1,0
14_5180,1,40,95,55,0
11_5181,0,1,47,-1,0
11_5181,1,48,71,63,0
24_5182,0,1,19,-1,0
24_5182,1,20,50,35,0
3_5184,0,1,86,-1,0
3_5184,1,87,142,102,0
43_5185,0,1,40,-1,0
43_5185,1,41,90,56,0
43_5186,0,1,41,-1,0
43_5186,1,42,83,57,0
43_5188,0,1,18,-1,0
43_5188,1,19,52,34,0
43_5189,0,1,41,-1,0
43_5189,1,42,100,57,0
43_5190,0,1,15,-1,0
43_5190,1,16,75,31,0
24_5193,0,1,52,-1,0
24_5193,1,53,124,68,0
43_5194,0,1,44,-1,0
43_5194,1,45,97,60,0
43_5195,0,1,21,-1,0
43_5195,1,22,87,37,0
8_5197,0,1,54,-1,0
8_5197,1,55,91,70,0
41_5199,0,1,30,-1,0
41_5199,1,31,70,46,0
48_5201,0,1,41,-1,0
